0.0078125 0.0078125 0.000177423 0.000806396 77.998
0.0078125 0.015625 0.000324329 0.00134589 75.9022
0.0078125 0.0234375 0.000452781 0.00183702 75.3524
0.0078125 0.03125 0.000568453 0.00228839 75.1593
0.0078125 0.0390625 0.000674451 0.00270648 75.0801
0.0078125 0.046875 0.00077269 0.00309624 75.0442
0.0078125 0.0546875 0.000864458 0.00346152 75.0267
0.0078125 0.0625 0.000950676 0.00380536 75.0174
0.0078125 0.0703125 0.00103204 0.00413018 75.0123
0.0078125 0.078125 0.00110908 0.00443798 75.0093
0.0078125 0.0859375 0.00118224 0.00473036 75.0074
0.0078125 0.09375 0.00125187 0.00500869 75.0061
0.0078125 0.101562 0.00131825 0.00527411 75.0052
0.0078125 0.109375 0.00138165 0.0055276 75.0046
0.0078125 0.117188 0.00144227 0.00577 75.0041
0.0078125 0.125 0.00150029 0.00600205 75.0037
0.0078125 0.132812 0.00155589 0.00622438 75.0033
0.0078125 0.140625 0.00160919 0.00643756 75.0031
0.0078125 0.148438 0.00166034 0.0066421 75.0028
0.0078125 0.15625 0.00170943 0.00683844 75.0027
0.0078125 0.164062 0.00175657 0.00702699 75.0025
0.0078125 0.171875 0.00180186 0.00720812 75.0023
0.0078125 0.179688 0.00184538 0.00738216 75.0022
0.0078125 0.1875 0.00188719 0.00754941 75.0021
0.0078125 0.195312 0.00192738 0.00771014 75.002
0.0078125 0.203125 0.00196601 0.00786462 75.0019
0.0078125 0.210938 0.00200312 0.00801308 75.0018
0.0078125 0.21875 0.00203879 0.00815572 75.0017
0.0078125 0.226562 0.00207305 0.00829276 75.0017
0.0078125 0.234375 0.00210596 0.00842437 75.0016
0.0078125 0.242188 0.00213755 0.00855073 75.0016
0.0078125 0.25 0.00216787 0.00867199 75.0015
0.0078125 0.257812 0.00219695 0.0087883 75.0015
0.0078125 0.265625 0.00222483 0.00889981 75.0014
0.0078125 0.273438 0.00225154 0.00900664 75.0014
0.0078125 0.28125 0.0022771 0.00910891 75.0014
0.0078125 0.289062 0.00230156 0.00920674 75.0013
0.0078125 0.296875 0.00232494 0.00930023 75.0013
0.0078125 0.304688 0.00234725 0.00938947 75.0013
0.0078125 0.3125 0.00236853 0.00947457 75.0012
0.0078125 0.320312 0.00238879 0.00955561 75.0012
0.0078125 0.328125 0.00240805 0.00963266 75.0012
0.0078125 0.335938 0.00242634 0.00970581 75.0012
0.0078125 0.34375 0.00244367 0.00977513 75.0012
0.0078125 0.351562 0.00246006 0.00984068 75.0011
0.0078125 0.359375 0.00247552 0.00990252 75.0011
0.0078125 0.367188 0.00249007 0.00996072 75.0011
0.0078125 0.375 0.00250372 0.0100153 75.0011
0.0078125 0.382812 0.00251648 0.0100664 75.0011
0.0078125 0.390625 0.00252837 0.0101139 75.0011
0.0078125 0.398438 0.0025394 0.010158 75.0011
0.0078125 0.40625 0.00254957 0.0101987 75.0011
0.0078125 0.414062 0.00255889 0.010236 75.0011
0.0078125 0.421875 0.00256738 0.01027 75.001
0.0078125 0.429688 0.00257504 0.0103006 75.001
0.0078125 0.4375 0.00258187 0.0103279 75.001
0.0078125 0.445312 0.00258789 0.010352 75.001
0.0078125 0.453125 0.00259309 0.0103728 75.001
0.0078125 0.460938 0.00259749 0.0103904 75.001
0.0078125 0.46875 0.00260108 0.0104048 75.001
0.0078125 0.476562 0.00260387 0.0104159 75.001
0.0078125 0.484375 0.00260586 0.0104239 75.001
0.0078125 0.492188 0.00260706 0.0104287 75.001
0.0078125 0.5 0.00260746 0.0104302 75.001
0.0078125 0.507812 0.00260706 0.0104287 75.001
0.0078125 0.515625 0.00260586 0.0104239 75.001
0.0078125 0.523438 0.00260387 0.0104159 75.001
0.0078125 0.53125 0.00260108 0.0104048 75.001
0.0078125 0.539062 0.00259749 0.0103904 75.001
0.0078125 0.546875 0.00259309 0.0103728 75.001
0.0078125 0.554688 0.00258789 0.010352 75.001
0.0078125 0.5625 0.00258187 0.0103279 75.001
0.0078125 0.570312 0.00257504 0.0103006 75.001
0.0078125 0.578125 0.00256738 0.01027 75.001
0.0078125 0.585938 0.00255889 0.010236 75.0011
0.0078125 0.59375 0.00254957 0.0101987 75.0011
0.0078125 0.601562 0.0025394 0.010158 75.0011
0.0078125 0.609375 0.00252837 0.0101139 75.0011
0.0078125 0.617188 0.00251648 0.0100664 75.0011
0.0078125 0.625 0.00250372 0.0100153 75.0011
0.0078125 0.632812 0.00249007 0.00996072 75.0011
0.0078125 0.640625 0.00247552 0.00990252 75.0011
0.0078125 0.648438 0.00246006 0.00984068 75.0011
0.0078125 0.65625 0.00244367 0.00977513 75.0012
0.0078125 0.664062 0.00242634 0.00970581 75.0012
0.0078125 0.671875 0.00240805 0.00963266 75.0012
0.0078125 0.679688 0.00238879 0.00955561 75.0012
0.0078125 0.6875 0.00236853 0.00947457 75.0012
0.0078125 0.695312 0.00234725 0.00938947 75.0013
0.0078125 0.703125 0.00232494 0.00930023 75.0013
0.0078125 0.710938 0.00230156 0.00920674 75.0013
0.0078125 0.71875 0.0022771 0.00910891 75.0014
0.0078125 0.726562 0.00225154 0.00900664 75.0014
0.0078125 0.734375 0.00222483 0.00889981 75.0014
0.0078125 0.742188 0.00219695 0.0087883 75.0015
0.0078125 0.75 0.00216787 0.00867199 75.0015
0.0078125 0.757812 0.00213755 0.00855073 75.0016
0.0078125 0.765625 0.00210596 0.00842437 75.0016
0.0078125 0.773438 0.00207305 0.00829276 75.0017
0.0078125 0.78125 0.00203879 0.00815572 75.0017
0.0078125 0.789062 0.00200312 0.00801308 75.0018
0.0078125 0.796875 0.00196601 0.00786462 75.0019
0.0078125 0.804688 0.00192738 0.00771014 75.002
0.0078125 0.8125 0.00188719 0.00754941 75.0021
0.0078125 0.820312 0.00184538 0.00738216 75.0022
0.0078125 0.828125 0.00180186 0.00720812 75.0023
0.0078125 0.835938 0.00175657 0.00702699 75.0025
0.0078125 0.84375 0.00170943 0.00683844 75.0027
0.0078125 0.851562 0.00166034 0.0066421 75.0028
0.0078125 0.859375 0.00160919 0.00643756 75.0031
0.0078125 0.867188 0.00155589 0.00622438 75.0033
0.0078125 0.875 0.00150029 0.00600205 75.0037
0.0078125 0.882812 0.00144227 0.00577 75.0041
0.0078125 0.890625 0.00138165 0.0055276 75.0046
0.0078125 0.898438 0.00131825 0.00527411 75.0052
0.0078125 0.90625 0.00125187 0.00500869 75.0061
0.0078125 0.914062 0.00118224 0.00473036 75.0074
0.0078125 0.921875 0.00110908 0.00443798 75.0093
0.0078125 0.929688 0.00103204 0.00413018 75.0123
0.0078125 0.9375 0.000950676 0.00380536 75.0174
0.0078125 0.945312 0.000864458 0.00346152 75.0267
0.0078125 0.953125 0.00077269 0.00309624 75.0442
0.0078125 0.960938 0.000674451 0.00270648 75.0801
0.0078125 0.96875 0.000568453 0.00228839 75.1593
0.0078125 0.976562 0.000452781 0.00183702 75.3524
0.0078125 0.984375 0.000324329 0.00134589 75.9022
0.0078125 0.992188 0.000177423 0.000806396 77.998
0.015625 0.0078125 0.000324329 0.0014279 77.2863
0.015625 0.015625 0.000606077 0.00249551 75.7132
0.015625 0.0234375 0.000857308 0.00346931 75.2888
0.015625 0.03125 0.00108555 0.00436568 75.1346
0.015625 0.0390625 0.00129563 0.00519697 75.0696
0.015625 0.046875 0.00149082 0.00597269 75.0394
0.015625 0.0546875 0.00167343 0.00670024 75.0244
0.015625 0.0625 0.00184517 0.00738551 75.0163
0.015625 0.0703125 0.00200736 0.00803321 75.0118
0.015625 0.078125 0.00216101 0.00864718 75.009
0.015625 0.0859375 0.00230698 0.00923059 75.0073
0.015625 0.09375 0.00244593 0.00978611 75.0061
0.015625 0.101562 0.00257846 0.010316 75.0052
0.015625 0.109375 0.00270504 0.0108221 75.0046
0.015625 0.117188 0.00282609 0.0113062 75.0041
0.015625 0.125 0.00294198 0.0117697 75.0037
0.015625 0.132812 0.00305303 0.0122138 75.0034
0.015625 0.140625 0.00315951 0.0126396 75.0031
0.015625 0.148438 0.00326168 0.0130482 75.0029
0.015625 0.15625 0.00335977 0.0134405 75.0027
0.015625 0.164062 0.00345397 0.0138173 75.0025
0.015625 0.171875 0.00354446 0.0141792 75.0024
0.015625 0.179688 0.00363142 0.014527 75.0022
0.015625 0.1875 0.00371498 0.0148612 75.0021
0.015625 0.195312 0.0037953 0.0151824 75.002
0.015625 0.203125 0.00387248 0.0154911 75.0019
0.015625 0.210938 0.00394667 0.0157878 75.0018
0.015625 0.21875 0.00401795 0.0160729 75.0018
0.015625 0.226562 0.00408642 0.0163468 75.0017
0.015625 0.234375 0.00415219 0.0166099 75.0016
0.015625 0.242188 0.00421533 0.0168624 75.0016
0.015625 0.25 0.00427593 0.0171048 75.0015
0.015625 0.257812 0.00433406 0.0173373 75.0015
0.015625 0.265625 0.00438979 0.0175602 75.0014
0.015625 0.273438 0.00444318 0.0177737 75.0014
0.015625 0.28125 0.00449429 0.0179781 75.0014
0.015625 0.289062 0.00454318 0.0181737 75.0013
0.015625 0.296875 0.0045899 0.0183606 75.0013
0.015625 0.304688 0.0046345 0.018539 75.0013
0.015625 0.3125 0.00467703 0.0187091 75.0013
0.015625 0.320312 0.00471753 0.0188711 75.0012
0.015625 0.328125 0.00475604 0.0190251 75.0012
0.015625 0.335938 0.0047926 0.0191713 75.0012
0.015625 0.34375 0.00482725 0.0193099 75.0012
0.015625 0.351562 0.00486001 0.0194409 75.0012
0.015625 0.359375 0.00489091 0.0195646 75.0011
0.015625 0.367188 0.00492 0.0196809 75.0011
0.015625 0.375 0.00494729 0.01979 75.0011
0.015625 0.382812 0.00497281 0.0198921 75.0011
0.015625 0.390625 0.00499657 0.0199872 75.0011
0.015625 0.398438 0.00501862 0.0200753 75.0011
0.015625 0.40625 0.00503895 0.0201567 75.0011
0.015625 0.414062 0.00505759 0.0202312 75.0011
0.015625 0.421875 0.00507456 0.0202991 75.0011
0.015625 0.429688 0.00508987 0.0203603 75.0011
0.015625 0.4375 0.00510353 0.020415 75.001
0.015625 0.445312 0.00511556 0.0204631 75.001
0.015625 0.453125 0.00512596 0.0205047 75.001
0.015625 0.460938 0.00513475 0.0205398 75.001
0.015625 0.46875 0.00514193 0.0205686 75.001
0.015625 0.476562 0.00514751 0.0205909 75.001
0.015625 0.484375 0.00515149 0.0206068 75.001
0.015625 0.492188 0.00515388 0.0206164 75.001
0.015625 0.5 0.00515467 0.0206195 75.001
0.015625 0.507812 0.00515388 0.0206164 75.001
0.015625 0.515625 0.00515149 0.0206068 75.001
0.015625 0.523438 0.00514751 0.0205909 75.001
0.015625 0.53125 0.00514193 0.0205686 75.001
0.015625 0.539062 0.00513475 0.0205398 75.001
0.015625 0.546875 0.00512596 0.0205047 75.001
0.015625 0.554688 0.00511556 0.0204631 75.001
0.015625 0.5625 0.00510353 0.020415 75.001
0.015625 0.570312 0.00508987 0.0203603 75.0011
0.015625 0.578125 0.00507456 0.0202991 75.0011
0.015625 0.585938 0.00505759 0.0202312 75.0011
0.015625 0.59375 0.00503895 0.0201567 75.0011
0.015625 0.601562 0.00501862 0.0200753 75.0011
0.015625 0.609375 0.00499657 0.0199872 75.0011
0.015625 0.617188 0.00497281 0.0198921 75.0011
0.015625 0.625 0.00494729 0.01979 75.0011
0.015625 0.632812 0.00492 0.0196809 75.0011
0.015625 0.640625 0.00489091 0.0195646 75.0011
0.015625 0.648438 0.00486001 0.0194409 75.0012
0.015625 0.65625 0.00482725 0.0193099 75.0012
0.015625 0.664062 0.0047926 0.0191713 75.0012
0.015625 0.671875 0.00475604 0.0190251 75.0012
0.015625 0.679688 0.00471753 0.0188711 75.0012
0.015625 0.6875 0.00467703 0.0187091 75.0013
0.015625 0.695312 0.0046345 0.018539 75.0013
0.015625 0.703125 0.0045899 0.0183606 75.0013
0.015625 0.710938 0.00454318 0.0181737 75.0013
0.015625 0.71875 0.00449429 0.0179781 75.0014
0.015625 0.726562 0.00444318 0.0177737 75.0014
0.015625 0.734375 0.00438979 0.0175602 75.0014
0.015625 0.742188 0.00433406 0.0173373 75.0015
0.015625 0.75 0.00427593 0.0171048 75.0015
0.015625 0.757812 0.00421533 0.0168624 75.0016
0.015625 0.765625 0.00415219 0.0166099 75.0016
0.015625 0.773438 0.00408642 0.0163468 75.0017
0.015625 0.78125 0.00401795 0.0160729 75.0018
0.015625 0.789062 0.00394667 0.0157878 75.0018
0.015625 0.796875 0.00387248 0.0154911 75.0019
0.015625 0.804688 0.0037953 0.0151824 75.002
0.015625 0.8125 0.00371498 0.0148612 75.0021
0.015625 0.820312 0.00363142 0.014527 75.0022
0.015625 0.828125 0.00354446 0.0141792 75.0024
0.015625 0.835938 0.00345397 0.0138173 75.0025
0.015625 0.84375 0.00335977 0.0134405 75.0027
0.015625 0.851562 0.00326168 0.0130482 75.0029
0.015625 0.859375 0.00315951 0.0126396 75.0031
0.015625 0.867188 0.00305303 0.0122138 75.0034
0.015625 0.875 0.00294198 0.0117697 75.0037
0.015625 0.882812 0.00282609 0.0113062 75.0041
0.015625 0.890625 0.00270504 0.0108221 75.0046
0.015625 0.898438 0.00257846 0.010316 75.0052
0.015625 0.90625 0.00244593 0.00978611 75.0061
0.015625 0.914062 0.00230698 0.00923059 75.0073
0.015625 0.921875 0.00216101 0.00864718 75.009
0.015625 0.929688 0.00200736 0.00803321 75.0118
0.015625 0.9375 0.00184517 0.00738551 75.0163
0.015625 0.945312 0.00167343 0.00670024 75.0244
0.015625 0.953125 0.00149082 0.00597269 75.0394
0.015625 0.960938 0.00129563 0.00519697 75.0696
0.015625 0.96875 0.00108555 0.00436568 75.1346
0.015625 0.976562 0.000857308 0.00346931 75.2888
0.015625 0.984375 0.000606077 0.00249551 75.7132
0.015625 0.992188 0.000324329 0.0014279 77.2863
0.0234375 0.0078125 0.000452781 0.00191971 76.4141
0.0234375 0.015625 0.000857308 0.00349387 75.4625
0.0234375 0.0234375 0.00122379 0.00493426 75.1981
0.0234375 0.03125 0.00155976 0.00626343 75.0974
0.0234375 0.0390625 0.00187066 0.00749855 75.053
0.0234375 0.046875 0.00216049 0.0086529 75.0316
0.0234375 0.0546875 0.00243223 0.00973693 75.0205
0.0234375 0.0625 0.00268819 0.010759 75.0144
0.0234375 0.0703125 0.00293017 0.0117257 75.0107
0.0234375 0.078125 0.00315961 0.0126427 75.0085
0.0234375 0.0859375 0.00337769 0.0135145 75.007
0.0234375 0.09375 0.0035854 0.014345 75.0059
0.0234375 0.101562 0.00378357 0.0151374 75.0051
0.0234375 0.109375 0.00397292 0.0158946 75.0045
